Trie constructed
shortlist size: 100
Word counts size: 6527614
Token set size: 0
Empty token set size selected -> all possible substrings with...
Max token size: 60
Min. word count: 1
Final candidate token set size: 97870366
Initial setup phase: 289052 ms
1. |Ġ [c4 a0 ] | 3145729921  | 35683 ms | 52361 ms | num. checks: 97870366
1163. |23 [32 33 ] | 1361638  | 0 ms | 181 ms | num. checks: 0
1164. |other [6f 74 68 65 72 ] | 1360499  | 0 ms | 20 ms | num. checks: 0
1165. |Ġ24 [c4 a0 32 34 ] | 1360377  | 6 ms | 15 ms | num. checks: 100
1166. |Ġadd [c4 a0 61 64 64 ] | 1358204  | 0 ms | 1 ms | num. checks: 0
1167. |Ġabout [c4 a0 61 62 6f 75 74 ] | 1357822  | 0 ms | 0 ms | num. checks: 0
1168. |Ġel [c4 a0 65 6c ] | 1355747  | 0 ms | 8 ms | num. checks: 0
1169. |ĠY [c4 a0 59 ] | 1351797  | 16 ms | 87 ms | num. checks: 100
1170. |Ġmaximum [c4 a0 6d 61 78 69 6d 75 6d ] | 1349706  | 13 ms | 13 ms | num. checks: 100
1171. |Ġincubated [c4 a0 69 6e 63 75 62 61 74 65 64 ] | 1347628  | 0 ms | 0 ms | num. checks: 0
1172. |Ġapplied [c4 a0 61 70 70 6c 69 65 64 ] | 1347040  | 23 ms | 23 ms | num. checks: 100
1173. |Ġpoint [c4 a0 70 6f 69 6e 74 ] | 1346815  | 0 ms | 0 ms | num. checks: 0
1174. |ful [66 75 6c ] | 1346659  | 0 ms | 14 ms | num. checks: 0
1175. |Ġmouse [c4 a0 6d 6f 75 73 65 ] | 1345688  | 0 ms | 0 ms | num. checks: 0
1176. |ator [61 74 6f 72 ] | 1345105  | 5 ms | 48 ms | num. checks: 1
1177. |Ġprevent [c4 a0 70 72 65 76 65 6e 74 ] | 1345034  | 0 ms | 0 ms | num. checks: 0
1178. |treated [74 72 65 61 74 65 64 ] | 1342476  | 5 ms | 9 ms | num. checks: 11
1179. |ĠRNA [c4 a0 52 4e 41 ] | 1339249  | 10 ms | 14 ms | num. checks: 100
1180. |Ġdifficult [c4 a0 64 69 66 66 69 63 75 6c 74 ] | 1337336  | 8 ms | 9 ms | num. checks: 100
1181. |Ġdesign [c4 a0 64 65 73 69 67 6e ] | 1335460  | 10 ms | 10 ms | num. checks: 78
1182. |ĠQ [c4 a0 51 ] | 1334798  | 0 ms | 55 ms | num. checks: 0
1183. |Ġalgorithm [c4 a0 61 6c 67 6f 72 69 74 68 6d ] | 1333044  | 0 ms | 0 ms | num. checks: 0
1184. |Ġconcern [c4 a0 63 6f 6e 63 65 72 6e ] | 1332267  | 26 ms | 26 ms | num. checks: 100
1185. |24 [32 34 ] | 1330989  | 0 ms | 169 ms | num. checks: 0
1186. |Ġapproach [c4 a0 61 70 70 72 6f 61 63 68 ] | 1330678  | 0 ms | 0 ms | num. checks: 0
1187. |Ġtumors [c4 a0 74 75 6d 6f 72 73 ] | 1329526  | 0 ms | 0 ms | num. checks: 0
1188. |Ġless [c4 a0 6c 65 73 73 ] | 1326215  | 9 ms | 9 ms | num. checks: 100
1189. |ĠZ [c4 a0 5a ] | 1319135  | 98 ms | 195 ms | num. checks: 200
1190. |ran [72 61 6e ] | 1316762  | 26 ms | 114 ms | num. checks: 100
1191. |Ġtogether [c4 a0 74 6f 67 65 74 68 65 72 ] | 1316607  | 0 ms | 0 ms | num. checks: 0
1192. |Ġprimary [c4 a0 70 72 69 6d 61 72 79 ] | 1315771  | 0 ms | 0 ms | num. checks: 0
1193. |ĠRe [c4 a0 52 65 ] | 1313177  | 27 ms | 75 ms | num. checks: 100
1194. |Ġif [c4 a0 69 66 ] | 1312522  | 0 ms | 0 ms | num. checks: 0
1195. |ensity [65 6e 73 69 74 79 ] | 1309462  | 4 ms | 9 ms | num. checks: 100
1196. |Ġresponses [c4 a0 72 65 73 70 6f 6e 73 65 73 ] | 1308826  | 0 ms | 0 ms | num. checks: 0
1197. |Ġmat [c4 a0 6d 61 74 ] | 1308376  | 0 ms | 9 ms | num. checks: 0
1198. |Ġhospital [c4 a0 68 6f 73 70 69 74 61 6c ] | 1308287  | 0 ms | 1 ms | num. checks: 0
1199. |Ġenhanc [c4 a0 65 6e 68 61 6e 63 ] | 1305642  | 10 ms | 11 ms | num. checks: 100
1200. |ĠBecause [c4 a0 42 65 63 61 75 73 65 ] | 1301448  | 4 ms | 4 ms | num. checks: 100
1201. |Ġknowledge [c4 a0 6b 6e 6f 77 6c 65 64 67 65 ] | 1297320  | 7 ms | 7 ms | num. checks: 100
1202. |′ [e2 80 b2 ] | 1296549  | 0 ms | 5 ms | num. checks: 0
1203. |PS [50 53 ] | 1291859  | 14 ms | 91 ms | num. checks: 100
1204. |acy [61 63 79 ] | 1290059  | 6 ms | 13 ms | num. checks: 27
1205. |Ġsocial [c4 a0 73 6f 63 69 61 6c ] | 1288906  | 10 ms | 11 ms | num. checks: 100
1206. |Ġmeasured [c4 a0 6d 65 61 73 75 72 65 64 ] | 1286960  | 0 ms | 0 ms | num. checks: 0
1207. |RI [52 49 ] | 1286741  | 0 ms | 76 ms | num. checks: 0
1208. |Ġpregnancy [c4 a0 70 72 65 67 6e 61 6e 63 79 ] | 1286240  | 16 ms | 16 ms | num. checks: 100
1209. |Ġpoor [c4 a0 70 6f 6f 72 ] | 1283696  | 0 ms | 0 ms | num. checks: 0
1210. |ious [69 6f 75 73 ] | 1283056  | 0 ms | 14 ms | num. checks: 0
1211. |Ġintra [c4 a0 69 6e 74 72 61 ] | 1281631  | 19 ms | 43 ms | num. checks: 100
1212. |Ġox [c4 a0 6f 78 ] | 1281082  | 0 ms | 14 ms | num. checks: 0
1213. |Ġvacc [c4 a0 76 61 63 63 ] | 1279368  | 0 ms | 1 ms | num. checks: 0
1214. |Ġtraining [c4 a0 74 72 61 69 6e 69 6e 67 ] | 1278374  | 66 ms | 67 ms | num. checks: 100
1215. |Ġlaboratory [c4 a0 6c 61 62 6f 72 61 74 6f 72 79 ] | 1275363  | 11 ms | 11 ms | num. checks: 100
1216. |onal [6f 6e 61 6c ] | 1271621  | 0 ms | 20 ms | num. checks: 14
1217. |MS [4d 53 ] | 1269465  | 10 ms | 61 ms | num. checks: 100
1218. |Ġdiagnosis [c4 a0 64 69 61 67 6e 6f 73 69 73 ] | 1269282  | 0 ms | 0 ms | num. checks: 0
1219. |erv [65 72 76 ] | 1268173  | 8 ms | 45 ms | num. checks: 100
1220. |ĠPro [c4 a0 50 72 6f ] | 1267602  | 8 ms | 49 ms | num. checks: 100
1221. |Ġpers [c4 a0 70 65 72 73 ] | 1265860  | 0 ms | 4 ms | num. checks: 0
1222. |ĠIL [c4 a0 49 4c ] | 1264507  | 0 ms | 1 ms | num. checks: 0
1223. |over [6f 76 65 72 ] | 1263042  | 5 ms | 27 ms | num. checks: 2
1224. |ink [69 6e 6b ] | 1262213  | 18 ms | 49 ms | num. checks: 100
1225. |knowled [6b 6e 6f 77 6c 65 64 ] | 1262175  | 0 ms | 2 ms | num. checks: 0
1226. |Ġversus [c4 a0 76 65 72 73 75 73 ] | 1259746  | 0 ms | 0 ms | num. checks: 0
1227. |Ġlesions [c4 a0 6c 65 73 69 6f 6e 73 ] | 1259592  | 0 ms | 0 ms | num. checks: 0
1228. |ĠWh [c4 a0 57 68 ] | 1257846  | 97 ms | 102 ms | num. checks: 100
1229. |Ġfib [c4 a0 66 69 62 ] | 1253974  | 6 ms | 18 ms | num. checks: 100
1230. |rent [72 65 6e 74 ] | 1253824  | 0 ms | 13 ms | num. checks: 0
1231. |Ġdays [c4 a0 64 61 79 73 ] | 1253620  | 0 ms | 0 ms | num. checks: 0
1232. |Ġ100 [c4 a0 31 30 30 ] | 1250388  | 10 ms | 16 ms | num. checks: 100
1233. |Ġchem [c4 a0 63 68 65 6d ] | 1249634  | 0 ms | 13 ms | num. checks: 0
1234. |itive [69 74 69 76 65 ] | 1249448  | 93 ms | 105 ms | num. checks: 100
1235. |Ġduration [c4 a0 64 75 72 61 74 69 6f 6e ] | 1246840  | 0 ms | 0 ms | num. checks: 0
1236. |22 [32 32 ] | 1243376  | 18 ms | 105 ms | num. checks: 100
1237. |Ġrelated [c4 a0 72 65 6c 61 74 65 64 ] | 1242199  | 0 ms | 0 ms | num. checks: 0
1238. |ision [69 73 69 6f 6e ] | 1240262  | 77 ms | 92 ms | num. checks: 100
1239. |Ġfacilit [c4 a0 66 61 63 69 6c 69 74 ] | 1239837  | 0 ms | 0 ms | num. checks: 0
1240. |40 [34 30 ] | 1238142  | 0 ms | 124 ms | num. checks: 0
1241. |AC [41 43 ] | 1238004  | 0 ms | 2416 ms | num. checks: 0
1242. |Ġmicroscop [c4 a0 6d 69 63 72 6f 73 63 6f 70 ] | 1238002  | 0 ms | 0 ms | num. checks: 0
1243. |round [72 6f 75 6e 64 ] | 1236838  | 12 ms | 22 ms | num. checks: 100
1244. |Ġheart [c4 a0 68 65 61 72 74 ] | 1236588  | 0 ms | 0 ms | num. checks: 0
1245. |Ġref [c4 a0 72 65 66 ] | 1233704  | 12 ms | 17 ms | num. checks: 100
1246. |Ġfeatures [c4 a0 66 65 61 74 75 72 65 73 ] | 1233016  | 0 ms | 0 ms | num. checks: 0
1247. |week [77 65 65 6b ] | 1229643  | 0 ms | 2 ms | num. checks: 12
1248. |iety [69 65 74 79 ] | 1229544  | 0 ms | 3 ms | num. checks: 0
1249. |Ġdatabase [c4 a0 64 61 74 61 62 61 73 65 ] | 1228818  | 21 ms | 21 ms | num. checks: 100
1250. |Ġcluster [c4 a0 63 6c 75 73 74 65 72 ] | 1227104  | 0 ms | 1 ms | num. checks: 0
1251. |β [ce b2 ] | 1226260  | 0 ms | 39 ms | num. checks: 0
1252. |Ġpeople [c4 a0 70 65 6f 70 6c 65 ] | 1222774  | 15 ms | 15 ms | num. checks: 100
1253. |ption [70 74 69 6f 6e ] | 1222277  | 0 ms | 9 ms | num. checks: 0
1254. |Ġ50 [c4 a0 35 30 ] | 1221382  | 11 ms | 15 ms | num. checks: 19
1255. |alysis [61 6c 79 73 69 73 ] | 1220388  | 25 ms | 31 ms | num. checks: 90
1256. |ward [77 61 72 64 ] | 1219659  | 0 ms | 8 ms | num. checks: 0
1257. |iated [69 61 74 65 64 ] | 1218975  | 0 ms | 11 ms | num. checks: 0
1258. |Ġinsulin [c4 a0 69 6e 73 75 6c 69 6e ] | 1217876  | 0 ms | 1 ms | num. checks: 0
1259. |pro [70 72 6f ] | 1215513  | 11 ms | 100 ms | num. checks: 100
1260. |omp [6f 6d 70 ] | 1213583  | 8 ms | 63 ms | num. checks: 100
1261. |Ġpain [c4 a0 70 61 69 6e ] | 1211674  | 0 ms | 0 ms | num. checks: 0
1262. |%, [25 2c ] | 1210865  | 86 ms | 87 ms | num. checks: 100
1263. |Ġimprove [c4 a0 69 6d 70 72 6f 76 65 ] | 1210258  | 0 ms | 0 ms | num. checks: 0
1264. |Ġcomplications [c4 a0 63 6f 6d 70 6c 69 63 61 74 69 6f 6e 73 ] | 1206034  | 10 ms | 10 ms | num. checks: 54
1265. |ug [75 67 ] | 1204587  | 9 ms | 88 ms | num. checks: 56
1266. |Ġnumbers [c4 a0 6e 75 6d 62 65 72 73 ] | 1204224  | 0 ms | 0 ms | num. checks: 0
1267. |Ġcontext [c4 a0 63 6f 6e 74 65 78 74 ] | 1203573  | 5 ms | 6 ms | num. checks: 28
1268. |Ġdegradation [c4 a0 64 65 67 72 61 64 61 74 69 6f 6e ] | 1201596  | 11 ms | 11 ms | num. checks: 100
1269. |Ġsumm [c4 a0 73 75 6d 6d ] | 1199342  | 10 ms | 10 ms | num. checks: 100
1270. |els [65 6c 73 ] | 1197117  | 0 ms | 33 ms | num. checks: 0
1271. |Ġderived [c4 a0 64 65 72 69 76 65 64 ] | 1197078  | 0 ms | 0 ms | num. checks: 0
1272. |ution [75 74 69 6f 6e ] | 1194556  | 8 ms | 20 ms | num. checks: 100
1273. |Ġterm [c4 a0 74 65 72 6d ] | 1194170  | 0 ms | 2 ms | num. checks: 0
1274. |uted [75 74 65 64 ] | 1193749  | 0 ms | 5 ms | num. checks: 0
1275. |Ġproportion [c4 a0 70 72 6f 70 6f 72 74 69 6f 6e ] | 1192894  | 8 ms | 9 ms | num. checks: 77
1276. |omy [6f 6d 79 ] | 1192148  | 0 ms | 80 ms | num. checks: 0
1277. |Ġprofessional [c4 a0 70 72 6f 66 65 73 73 69 6f 6e 61 6c ] | 1191040  | 0 ms | 0 ms | num. checks: 0
1278. |ides [69 64 65 73 ] | 1190811  | 10 ms | 77 ms | num. checks: 100
1279. |Ġarticle [c4 a0 61 72 74 69 63 6c 65 ] | 1190532  | 0 ms | 0 ms | num. checks: 0
1280. |Ġatt [c4 a0 61 74 74 ] | 1189894  | 5 ms | 11 ms | num. checks: 100
1281. |Ġreduced [c4 a0 72 65 64 75 63 65 64 ] | 1186491  | 0 ms | 0 ms | num. checks: 0
1282. |Ġdemonstrated [c4 a0 64 65 6d 6f 6e 73 74 72 61 74 65 64 ] | 1184573  | 12 ms | 12 ms | num. checks: 100
1283. |ĠTechn [c4 a0 54 65 63 68 6e ] | 1183521  | 0 ms | 2 ms | num. checks: 0
1284. |Ġantibiot [c4 a0 61 6e 74 69 62 69 6f 74 ] | 1181622  | 0 ms | 1 ms | num. checks: 11
1285. |Ġmult [c4 a0 6d 75 6c 74 ] | 1180222  | 11 ms | 50 ms | num. checks: 77
1286. |ĠChina [c4 a0 43 68 69 6e 61 ] | 1179672  | 0 ms | 0 ms | num. checks: 0
1287. |asis [61 73 69 73 ] | 1179090  | 27 ms | 46 ms | num. checks: 100
1288. |Ġsim [c4 a0 73 69 6d ] | 1178590  | 0 ms | 5 ms | num. checks: 0
1289. |hyd [68 79 64 ] | 1177316  | 9 ms | 185 ms | num. checks: 100
1290. |ire [69 72 65 ] | 1176917  | 3 ms | 38 ms | num. checks: 1
1291. |Ġrespiratory [c4 a0 72 65 73 70 69 72 61 74 6f 72 79 ] | 1175766  | 0 ms | 0 ms | num. checks: 0
1292. |Ġpreviously [c4 a0 70 72 65 76 69 6f 75 73 6c 79 ] | 1174734  | 0 ms | 0 ms | num. checks: 0
1293. |Ġequ [c4 a0 65 71 75 ] | 1174606  | 0 ms | 9 ms | num. checks: 1
1294. |Ġsince [c4 a0 73 69 6e 63 65 ] | 1174112  | 0 ms | 0 ms | num. checks: 0
1295. |Ġskin [c4 a0 73 6b 69 6e ] | 1170634  | 10 ms | 10 ms | num. checks: 64
1296. |Ġphenot [c4 a0 70 68 65 6e 6f 74 ] | 1169890  | 6 ms | 7 ms | num. checks: 23
1297. |Ġmg [c4 a0 6d 67 ] | 1167643  | 11 ms | 12 ms | num. checks: 100
1298. |This [54 68 69 73 ] | 1165236  | 18 ms | 19 ms | num. checks: 100
1299. |Ġconcentration [c4 a0 63 6f 6e 63 65 6e 74 72 61 74 69 6f 6e ] | 1162106  | 6 ms | 7 ms | num. checks: 46
1300. |orm [6f 72 6d ] | 1161886  | 0 ms | 65 ms | num. checks: 0
1301. |usepackage [75 73 65 70 61 63 6b 61 67 65 ] | 1161699  | 0 ms | 0 ms | num. checks: 4
1302. |± [c2 b1 ] | 1161457  | 3 ms | 4 ms | num. checks: 59
1303. |Ġkidney [c4 a0 6b 69 64 6e 65 79 ] | 1160895  | 0 ms | 0 ms | num. checks: 0
1304. |Ġcapacity [c4 a0 63 61 70 61 63 69 74 79 ] | 1159842  | 0 ms | 0 ms | num. checks: 0
1305. |BS [42 53 ] | 1157229  | 10 ms | 27 ms | num. checks: 100
1306. |Ġvitro [c4 a0 76 69 74 72 6f ] | 1156540  | 10 ms | 11 ms | num. checks: 82
1307. |Ġweight [c4 a0 77 65 69 67 68 74 ] | 1155975  | 0 ms | 0 ms | num. checks: 0
1308. |Ġinj [c4 a0 69 6e 6a ] | 1155676  | 0 ms | 1 ms | num. checks: 0
1309. |27 [32 37 ] | 1154045  | 0 ms | 143 ms | num. checks: 0
1310. |Ġadv [c4 a0 61 64 76 ] | 1152405  | 15 ms | 17 ms | num. checks: 100
1311. |Ġinst [c4 a0 69 6e 73 74 ] | 1152049  | 0 ms | 3 ms | num. checks: 0
1312. |Ġpur [c4 a0 70 75 72 ] | 1151509  | 0 ms | 3 ms | num. checks: 0
1313. |Ġprincip [c4 a0 70 72 69 6e 63 69 70 ] | 1150512  | 6 ms | 6 ms | num. checks: 100
1314. |Ġhours [c4 a0 68 6f 75 72 73 ] | 1148466  | 0 ms | 0 ms | num. checks: 0
1315. |Ġhem [c4 a0 68 65 6d ] | 1146716  | 27 ms | 56 ms | num. checks: 57
1316. |cl [63 6c ] | 1146691  | 5 ms | 54 ms | num. checks: 1
1317. |ĠII [c4 a0 49 49 ] | 1146501  | 0 ms | 3 ms | num. checks: 1
1318. |Ġthreshold [c4 a0 74 68 72 65 73 68 6f 6c 64 ] | 1146057  | 0 ms | 0 ms | num. checks: 0
1319. |Ġanal [c4 a0 61 6e 61 6c ] | 1145696  | 8 ms | 11 ms | num. checks: 100
1320. |Ġent [c4 a0 65 6e 74 ] | 1144126  | 0 ms | 13 ms | num. checks: 0
1321. |CD [43 44 ] | 1143578  | 18 ms | 56 ms | num. checks: 100
1322. |ĠX [c4 a0 58 ] | 1142804  | 4 ms | 35 ms | num. checks: 1
1323. |Ġinvas [c4 a0 69 6e 76 61 73 ] | 1142504  | 0 ms | 0 ms | num. checks: 0
1324. |usion [75 73 69 6f 6e ] | 1140916  | 1 ms | 10 ms | num. checks: 1
1325. |esults [65 73 75 6c 74 73 ] | 1139878  | 0 ms | 0 ms | num. checks: 0
1326. |group [67 72 6f 75 70 ] | 1139380  | 9 ms | 15 ms | num. checks: 68
1327. |Ġkey [c4 a0 6b 65 79 ] | 1137700  | 0 ms | 0 ms | num. checks: 0
1328. |Ġmight [c4 a0 6d 69 67 68 74 ] | 1137158  | 6 ms | 6 ms | num. checks: 100
1329. |Discussion [44 69 73 63 75 73 73 69 6f 6e ] | 1136712  | 0 ms | 0 ms | num. checks: 0
1330. |Ġchallen [c4 a0 63 68 61 6c 6c 65 6e ] | 1136374  | 0 ms | 0 ms | num. checks: 0
1331. |ĠCI [c4 a0 43 49 ] | 1134369  | 12 ms | 18 ms | num. checks: 100
1332. |atively [61 74 69 76 65 6c 79 ] | 1133616  | 0 ms | 4 ms | num. checks: 0
1333. |ently [65 6e 74 6c 79 ] | 1133111  | 0 ms | 3 ms | num. checks: 0
1334. |ections [65 63 74 69 6f 6e 73 ] | 1132238  | 0 ms | 4 ms | num. checks: 0
1335. |Ġvir [c4 a0 76 69 72 ] | 1131223  | 12 ms | 15 ms | num. checks: 100
1336. |Ġenergy [c4 a0 65 6e 65 72 67 79 ] | 1128688  | 9 ms | 9 ms | num. checks: 100
1337. |Ġlocal [c4 a0 6c 6f 63 61 6c ] | 1126870  | 0 ms | 1 ms | num. checks: 0
1338. |Ġday [c4 a0 64 61 79 ] | 1126589  | 0 ms | 0 ms | num. checks: 0
1339. |Ġinfection [c4 a0 69 6e 66 65 63 74 69 6f 6e ] | 1125608  | 15 ms | 16 ms | num. checks: 100
1340. |Ġvivo [c4 a0 76 69 76 6f ] | 1125490  | 0 ms | 0 ms | num. checks: 0
1341. |year [79 65 61 72 ] | 1124722  | 0 ms | 2 ms | num. checks: 0
1342. |Ġregion [c4 a0 72 65 67 69 6f 6e ] | 1123887  | 0 ms | 0 ms | num. checks: 0
1343. |Ġstimul [c4 a0 73 74 69 6d 75 6c ] | 1122714  | 16 ms | 17 ms | num. checks: 100
1344. |Ġscore [c4 a0 73 63 6f 72 65 ] | 1122687  | 0 ms | 0 ms | num. checks: 0
1345. |Ġoste [c4 a0 6f 73 74 65 ] | 1122256  | 0 ms | 12 ms | num. checks: 0
1346. |Ġfuture [c4 a0 66 75 74 75 72 65 ] | 1122224  | 0 ms | 0 ms | num. checks: 0
1347. |based [62 61 73 65 64 ] | 1121445  | 0 ms | 5 ms | num. checks: 0
1348. |of [6f 66 ] | 1120508  | 12 ms | 165 ms | num. checks: 95
1349. |Ġmeasures [c4 a0 6d 65 61 73 75 72 65 73 ] | 1119774  | 0 ms | 0 ms | num. checks: 1
1350. |26 [32 36 ] | 1118307  | 0 ms | 143 ms | num. checks: 0
1351. |Ġanimals [c4 a0 61 6e 69 6d 61 6c 73 ] | 1116278  | 7 ms | 7 ms | num. checks: 100
1352. |MP [4d 50 ] | 1113258  | 25 ms | 64 ms | num. checks: 100
1353. |ĠMed [c4 a0 4d 65 64 ] | 1112242  | 15 ms | 34 ms | num. checks: 100
1354. |α [ce b1 ] | 1111336  | 0 ms | 46 ms | num. checks: 0
1355. |ised [69 73 65 64 ] | 1111298  | 2 ms | 21 ms | num. checks: 1
1356. |ĠTherefore [c4 a0 54 68 65 72 65 66 6f 72 65 ] | 1110833  | 0 ms | 0 ms | num. checks: 0
1357. |Ġcyc [c4 a0 63 79 63 ] | 1110072  | 5 ms | 24 ms | num. checks: 100
1358. |ately [61 74 65 6c 79 ] | 1109235  | 0 ms | 4 ms | num. checks: 0
1359. |Ġfailure [c4 a0 66 61 69 6c 75 72 65 ] | 1107598  | 0 ms | 0 ms | num. checks: 0
1360. |vices [76 69 63 65 73 ] | 1106804  | 4 ms | 5 ms | num. checks: 100
1361. |Ġvs [c4 a0 76 73 ] | 1106197  | 0 ms | 0 ms | num. checks: 0
1362. |Ġfra [c4 a0 66 72 61 ] | 1104425  | 5 ms | 8 ms | num. checks: 65
1363. |Ġpossible [c4 a0 70 6f 73 73 69 62 6c 65 ] | 1102811  | 0 ms | 0 ms | num. checks: 0
1364. |Ġview [c4 a0 76 69 65 77 ] | 1102512  | 0 ms | 0 ms | num. checks: 0
1365. |ĠInterestingly [c4 a0 49 6e 74 65 72 65 73 74 69 6e 67 6c 79 ] | 1102380  | 0 ms | 0 ms | num. checks: 0
1366. |Ġinteractions [c4 a0 69 6e 74 65 72 61 63 74 69 6f 6e 73 ] | 1102084  | 18 ms | 18 ms | num. checks: 100
1367. |001 [30 30 31 ] | 1099455  | 14 ms | 45 ms | num. checks: 100
1368. |Ġmorph [c4 a0 6d 6f 72 70 68 ] | 1099406  | 0 ms | 4 ms | num. checks: 0
1369. |ources [6f 75 72 63 65 73 ] | 1099364  | 0 ms | 1 ms | num. checks: 0
1370. |Ġindicated [c4 a0 69 6e 64 69 63 61 74 65 64 ] | 1099264  | 0 ms | 0 ms | num. checks: 0
1371. |01 [30 31 ] | 1098965  | 12 ms | 46 ms | num. checks: 100
1372. |apt [61 70 74 ] | 1098172  | 0 ms | 29 ms | num. checks: 0
1373. |mm [6d 6d ] | 1097184  | 8 ms | 54 ms | num. checks: 2
1374. |ole [6f 6c 65 ] | 1096249  | 7 ms | 94 ms | num. checks: 1
1375. |Ġprob [c4 a0 70 72 6f 62 ] | 1095859  | 0 ms | 2 ms | num. checks: 1
1376. |Ġsymptoms [c4 a0 73 79 6d 70 74 6f 6d 73 ] | 1095396  | 0 ms | 0 ms | num. checks: 0
1377. |omet [6f 6d 65 74 ] | 1094669  | 137 ms | 186 ms | num. checks: 100
1378. |Ġpresented [c4 a0 70 72 65 73 65 6e 74 65 64 ] | 1092286  | 0 ms | 0 ms | num. checks: 0
1379. |Ġdataset [c4 a0 64 61 74 61 73 65 74 ] | 1091898  | 0 ms | 0 ms | num. checks: 0
1380. |  [e2 80 85 ] | 1090960  | 2 ms | 2 ms | num. checks: 19
1381. |Ġheterogene [c4 a0 68 65 74 65 72 6f 67 65 6e 65 ] | 1090092  | 9 ms | 9 ms | num. checks: 100
1382. |Ġpractice [c4 a0 70 72 61 63 74 69 63 65 ] | 1088664  | 0 ms | 0 ms | num. checks: 0
1383. |Ġmal [c4 a0 6d 61 6c ] | 1088210  | 0 ms | 9 ms | num. checks: 0
1384. |Ġperipheral [c4 a0 70 65 72 69 70 68 65 72 61 6c ] | 1088115  | 0 ms | 0 ms | num. checks: 0
1385. |29 [32 39 ] | 1087935  | 17 ms | 151 ms | num. checks: 100
1386. |ited [69 74 65 64 ] | 1087905  | 0 ms | 6 ms | num. checks: 0
1387. |Ġfull [c4 a0 66 75 6c 6c ] | 1086700  | 0 ms | 0 ms | num. checks: 0
1388. |Ġsol [c4 a0 73 6f 6c ] | 1085818  | 0 ms | 6 ms | num. checks: 1
1389. |lection [6c 65 63 74 69 6f 6e ] | 1085035  | 0 ms | 4 ms | num. checks: 0
1390. |Ġquant [c4 a0 71 75 61 6e 74 ] | 1083315  | 7 ms | 9 ms | num. checks: 100
1391. |Ġrecogn [c4 a0 72 65 63 6f 67 6e ] | 1082528  | 0 ms | 0 ms | num. checks: 0
1392. |orbid [6f 72 62 69 64 ] | 1081872  | 3 ms | 7 ms | num. checks: 100
1393. |Ġmy [c4 a0 6d 79 ] | 1081794  | 0 ms | 19 ms | num. checks: 0
1394. |Ġsmok [c4 a0 73 6d 6f 6b ] | 1079732  | 0 ms | 0 ms | num. checks: 1
1395. |Ġdiv [c4 a0 64 69 76 ] | 1079524  | 6 ms | 10 ms | num. checks: 42
1396. |Ġload [c4 a0 6c 6f 61 64 ] | 1078808  | 0 ms | 0 ms | num. checks: 0
1397. |Ġrelevant [c4 a0 72 65 6c 65 76 61 6e 74 ] | 1078788  | 0 ms | 0 ms | num. checks: 0
1398. |Ġdose [c4 a0 64 6f 73 65 ] | 1073243  | 32 ms | 32 ms | num. checks: 200
1399. |ĠThere [c4 a0 54 68 65 72 65 ] | 1072710  | 18 ms | 18 ms | num. checks: 100
1400. |Ġchange [c4 a0 63 68 61 6e 67 65 ] | 1072524  | 0 ms | 0 ms | num. checks: 0
1401. |Ġlearning [c4 a0 6c 65 61 72 6e 69 6e 67 ] | 1072185  | 0 ms | 0 ms | num. checks: 0
1402. |Ġfem [c4 a0 66 65 6d ] | 1071876  | 0 ms | 2 ms | num. checks: 0
1403. |Ġerr [c4 a0 65 72 72 ] | 1071220  | 0 ms | 0 ms | num. checks: 0
1404. |Ġcarcinoma [c4 a0 63 61 72 63 69 6e 6f 6d 61 ] | 1070700  | 0 ms | 0 ms | num. checks: 0
1405. |let [6c 65 74 ] | 1069560  | 7 ms | 41 ms | num. checks: 72
1406. |itis [69 74 69 73 ] | 1068707  | 21 ms | 61 ms | num. checks: 100
1407. |28 [32 38 ] | 1067407  | 0 ms | 135 ms | num. checks: 0
1408. |Ġ14 [c4 a0 31 34 ] | 1065435  | 6 ms | 21 ms | num. checks: 51
1409. |Ġexperiments [c4 a0 65 78 70 65 72 69 6d 65 6e 74 73 ] | 1065043  | 0 ms | 0 ms | num. checks: 0
1410. |ored [6f 72 65 64 ] | 1065002  | 0 ms | 7 ms | num. checks: 2
1411. |ize [69 7a 65 ] | 1064462  | 5 ms | 26 ms | num. checks: 25
1412. |Ġ18 [c4 a0 31 38 ] | 1064447  | 0 ms | 12 ms | num. checks: 0
1413. |Ġ16 [c4 a0 31 36 ] | 1064325  | 0 ms | 11 ms | num. checks: 0
1414. |ĠAccording [c4 a0 41 63 63 6f 72 64 69 6e 67 ] | 1064238  | 0 ms | 0 ms | num. checks: 0
1415. |Ġphosphorylation [c4 a0 70 68 6f 73 70 68 6f 72 79 6c 61 74 69 6f 6e ] | 1062192  | 7 ms | 7 ms | num. checks: 100
1416. |Ġrecurrence [c4 a0 72 65 63 75 72 72 65 6e 63 65 ] | 1061352  | 5 ms | 5 ms | num. checks: 100
1417. |ĠAmeric [c4 a0 41 6d 65 72 69 63 ] | 1060032  | 0 ms | 0 ms | num. checks: 0
1418. |Ġserum [c4 a0 73 65 72 75 6d ] | 1058849  | 12 ms | 12 ms | num. checks: 100
1419. |Ġcarried [c4 a0 63 61 72 72 69 65 64 ] | 1054776  | 16 ms | 16 ms | num. checks: 46
1420. |orld [6f 72 6c 64 ] | 1051728  | 17 ms | 22 ms | num. checks: 147
